liveId,liveName,itemId,itemName,thumbnailUrl,category,type,brand,rarity,nice,color
2015promotion,2015シリーズプロモーション,A-DR-006,ぶとうかいパールワンピ,http://pripara.jp/item/image/25572.jpg,ワンピース,ラブリー,MarionetteMu,PR,1990,白
2015promotion,2015シリーズプロモーション,A-DR-006,ぶとうかいパールシューズ,http://pripara.jp/item/image/25573.jpg,シューズ,ラブリー,MarionetteMu,PR,870,白
2015promotion,2015シリーズプロモーション,A-DR-006,ぶとうかいパールヘアアクセ,http://pripara.jp/item/image/27096.jpg,ヘアアクセ,ラブリー,MarionetteMu,LV２０,400,白
2015promotion,2015シリーズプロモーション,A-DR-007,めがねぇジャケット,http://pripara.jp/item/image/15501.jpg,トップス,プレミアム,PrismStone,R,530,紫
2015promotion,2015シリーズプロモーション,A-DR-007,めがねぇスカート,http://pripara.jp/item/image/15701.jpg,ボトムス,プレミアム,PrismStone,R,480,紫
2015promotion,2015シリーズプロモーション,A-DR-007,めがねぇシューズ,http://pripara.jp/item/image/15802.jpg,シューズ,プレミアム,PrismStone,R,530,紫
2015promotion,2015シリーズプロモーション,H-A-022,めがねぇヘアアクセ,http://pripara.jp/item/image/27097.jpg,ヘアアクセ,プレミアム,PrismStone,LV２０,400,紫
2015promotion,2015シリーズプロモーション,P-DR-014,スノーファーワンピ,http://pripara.jp/item/image/25570.jpg,ワンピース,セレブ,BrilliantPrince,R,870,緑
2015promotion,2015シリーズプロモーション,P-DR-014,スノーファーシューズ,http://pripara.jp/item/image/25571.jpg,シューズ,セレブ,BrilliantPrince,R,530,緑
2015promotion,2015シリーズプロモーション,P-DR-014,スノーファーヘアアクセ,http://pripara.jp/item/image/27095.jpg,ヘアアクセ,セレブ,BrilliantPrince,LV,25,白
2015promotion,2015シリーズプロモーション,P-DR-012,ペロペロキャンディちゃおちゃおトップス,http://pripara.jp/item/image/50508.jpg,トップス,ポップ,CandyAlamode more,Ｒ,500,水色
2015promotion,2015シリーズプロモーション,P-DR-012,ペロペロキャンディちゃおちゃおスカート,http://pripara.jp/item/image/50509.jpg,ボトムス,ポップ,CandyAlamode more,Ｒ,450,水色
2015promotion,2015シリーズプロモーション,P-DR-012,ペロペロキャンディちゃおちゃおシューズ,http://pripara.jp/item/image/50510.jpg,シューズ,ポップ,CandyAlamode more,Ｒ,500,水色
2015promotion,2015シリーズプロモーション,P-DR-012,ペロペロキャンディヘアアクセ,http://pripara.jp/item/image/40187.jpg,ヘアアクセ,ポップ,CandyAlamode more,Ｒ,LV25,水色
2015promotion,2015シリーズプロモーション,P-DR-013,ペロペロキャンディクリスマストップス,http://pripara.jp/item/image/25545.jpg,トップス,ポップ,CandyAlamode more,Ｒ,500,赤
2015promotion,2015シリーズプロモーション,P-DR-013,ペロペロキャンディクリスマススカート,http://pripara.jp/item/image/25546.jpg,ボトムス,ポップ,CandyAlamode more,Ｒ,450,赤
2015promotion,2015シリーズプロモーション,P-DR-013,ペロペロキャンディクリスマスシューズ,http://pripara.jp/item/image/25547.jpg,シューズ,ポップ,CandyAlamode more,Ｒ,500,赤
2015promotion,2015シリーズプロモーション,P-DR-013,ペロペロキャンディクリスマスヘアアクセ,http://pripara.jp/item/image/27093.jpg,ヘアアクセ,ポップ,CandyAlamode more,Ｒ,LV25,赤
2015promotion,2015シリーズプロモーション,MC-001,ハンバーガースタッズワンピ,http://pripara.jp/item/image/25481.jpg,ワンピース,クール,HolicTrick,Ｒ,800,茶
2015promotion,2015シリーズプロモーション,MC-002,フルーリークッキーワンピ,http://pripara.jp/item/image/25482.jpg,ワンピース,ポップ,CandyAlamode,Ｒ,800,黄
2015promotion,2015シリーズプロモーション,MC-003,クルーキュートエプロンワンピ,http://pripara.jp/item/image/25483.jpg,ワンピース,ラブリー,TwinkleRibbon,Ｒ,800,赤
2015promotion,2015シリーズプロモーション,MC-004,アメリカンポテトワンピ,http://pripara.jp/item/image/25484.jpg,ワンピース,ポップ,CandyAlamode,Ｒ,800,赤
2015promotion,2015シリーズプロモーション,MC-005,アップルシャキシャキワンピ,http://pripara.jp/item/image/25485.jpg,ワンピース,ラブリー,MarionetteMu,Ｒ,800,ピンク
2015promotion,2015シリーズプロモーション,MC-006,マクドナルドカラースターワンピ,http://pripara.jp/item/image/25486.jpg,ワンピース,ポップ,FortuneParty,Ｒ,800,赤
2015promotion,2015シリーズプロモーション,H-MC-001,ハンバーガースタッズヘアアクセ,http://pripara.jp/item/image/27081.jpg,ヘアアクセ,クール,HolicTrick,LV25,450,茶
2015promotion,2015シリーズプロモーション,H-MC-002,フルーリークッキーヘアアクセ,http://pripara.jp/item/image/27082.jpg,ヘアアクセ,ポップ,CandyAlamode,LV25,450,茶
2015promotion,2015シリーズプロモーション,H-MC-003,クルーキュートヘアアクセ,http://pripara.jp/item/image/27083.jpg,ヘアアクセ,ラブリー,TwinkleRibbon,LV25,450,黒
2015promotion,2015シリーズプロモーション,P-170,チロリアンフルールピーチトップス,http://pripara.jp/item/image/25471.jpg,トップス,ナチュラル,CocoFlower,Ｒ,520,ピンク
2015promotion,2015シリーズプロモーション,P-171,チロリアンフルールピーチスカート,http://pripara.jp/item/image/25472.jpg,ボトムス,ナチュラル,CocoFlower,Ｒ,470,ピンク
2015promotion,2015シリーズプロモーション,P-175,チャレンジカップ☆スターワンピ,http://pripara.jp/item/image/25531.jpg,ワンピース,ラブリー,MarionetteMu,R,850,黄
2015promotion,2015シリーズプロモーション,P-176,チャレンジカップ☆スターシューズ,http://pripara.jp/item/image/25532.jpg,シューズ,ラブリー,MarionetteMu,R,520,黄
2015promotion,2015シリーズプロモーション,P-191,セレブリティマーチイエロートップス,http://pripara.jp/item/image/25583.jpg,トップス,セレブ,BrilliantPrince,R,530,黄
2015promotion,2015シリーズプロモーション,P-192,セレブリティマーチイエロースカート,http://pripara.jp/item/image/25584.jpg,ボトムス,セレブ,BrilliantPrince,R,480,黄
2015promotion,2015シリーズプロモーション,P-193,セレブリティマーチイエローシューズ,http://pripara.jp/item/image/25585.jpg,シューズ,セレブ,BrilliantPrince,R,530,黄
2015promotion,2015シリーズプロモーション,P-181,ホワイトクリスマススノーワンピ,http://pripara.jp/item/image/25586.jpg,ワンピ,ラブリー,MarionetteMu,R,830,白
2015promotion,2015シリーズプロモーション,P-182,ホワイトクリスマススノーシューズ,http://pripara.jp/item/image/25587.jpg,シューズ,ラブリー,MarionetteMu,R,480,白
2015promotion,2015シリーズプロモーション,TG-035,ヴァンパイアミントトップス,http://pripara.jp/item/image/25468.jpg,トップス,プレミアム,DreamingGirl,Ｒ,530,緑
2015promotion,2015シリーズプロモーション,TG-036,ヴァンパイアミントドレス,http://pripara.jp/item/image/25469.jpg,ボトムス,プレミアム,DreamingGirl,Ｒ,480,緑
2015promotion,2015シリーズプロモーション,TG-037,ヴァンパイアミントシューズ,http://pripara.jp/item/image/25470.jpg,シューズ,プレミアム,DreamingGirl,Ｒ,530,緑
2015promotion,2015シリーズプロモーション,P-154,チロリアンフルールレモントップス,http://pripara.jp/item/image/25423.jpg,トップス,ナチュラル,CocoFlower,R,520,黄
2015promotion,2015シリーズプロモーション,P-155,チロリアンフルールレモンスカート,http://pripara.jp/item/image/25424.jpg,ボトムス,ナチュラル,CocoFlower,R,470,黄
2015promotion,2015シリーズプロモーション,P-156,チロリアンフルールレモンシューズ,http://pripara.jp/item/image/25425.jpg,シューズ,ナチュラル,CocoFlower,R,520,青
2015promotion,2015シリーズプロモーション,H-P-008,チロリアンフルールレモンヘアアクセ,http://pripara.jp/item/image/27078.jpg,ヘアアクセ,ナチュラル,CocoFlower,R,Ｌｖ25,青
2015promotion,2015シリーズプロモーション,P-157,クラシカルハートみわくのトップス,http://pripara.jp/item/image/25429.jpg,トップス,クール,HolicTrick classic,R,520,紫
2015promotion,2015シリーズプロモーション,P-158,クラシカルハートみわくのスカート,http://pripara.jp/item/image/25430.jpg,ボトムス,クール,HolicTrick classic,R,470,紫
2015promotion,2015シリーズプロモーション,P-159,クラシカルハートみわくのシューズ,http://pripara.jp/item/image/25431.jpg,シューズ,クール,HolicTrick classic,R,520,黒
2015promotion,2015シリーズプロモーション,AG-P-025,ペコちゃんパワーアップアゲアゲ,http://pripara.jp/item/image/30112.jpg,アゲアゲアイテム,アゲアゲ,なし,LV30,500,
2015promotion,2015シリーズプロモーション,AG-P-026,プリチケコレクション ストロベリーチョコパワーアゲアゲ,http://pripara.jp/item/image/30113.jpg,アゲアゲアイテム,アゲアゲ,なし,LV25,450,
2015promotion,2015シリーズプロモーション,,ハンドメイドフレンズくまさんヘアアクセ,http://pripara.jp/item/image/27075.jpg,ヘアアクセ,ポップ,CandyAlamode more,LV25,450,ピンク
2015promotion,2015シリーズプロモーション,P-DR-011,ハンドメイドフレンズトゥリーくまさんトップス,http://pripara.jp/item/image/25548.jpg,トップス,ポップ,CandyAlamode more,R,530,緑
2015promotion,2015シリーズプロモーション,P-DR-011,ハンドメイドフレンズトゥリーくまさんパンツ,http://pripara.jp/item/image/25549.jpg,ボトムス,ポップ,CandyAlamode more,R,480,緑
2015promotion,2015シリーズプロモーション,P-DR-011,ハンドメイドフレンズトゥリーくまさんシューズ,http://pripara.jp/item/image/25550.jpg,シューズ,ポップ,CandyAlamode more,R,530,緑
2015promotion,2015シリーズプロモーション,P-152,サマーカミングワンピ,http://pripara.jp/item/image/25379.jpg,トップス,ラブリー,SilkyHeart,Ｎ,670,赤
2015promotion,2015シリーズプロモーション,P-153,サマーカミングシューズ,http://pripara.jp/item/image/25380.jpg,シューズ,ラブリー,SilkyHeart,Ｎ,320,赤
2015promotion,2015シリーズプロモーション,P-DR-007,マーブルチョコッと☆うきうきワンピ,http://pripara.jp/item/image/25473.jpg,ワンピース,ポップ,CandyAlamode more,R,850,白
2015promotion,2015シリーズプロモーション,P-DR-007,マーブルチョコッと☆うきうきシューズ,http://pripara.jp/item/image/25474.jpg,シューズ,ポップ,CandyAlamode more,R,520,白
2015promotion,2015シリーズプロモーション,,マーブルチョコッと☆うきうきヘアアクセ,http://pripara.jp/item/image/27080.jpg,ヘアアクセ,ポップ,CandyAlamode more,L25,450,白
2015promotion,2015シリーズプロモーション,P-DR-008,マーブルチョコッと☆まろやかワンピ,http://pripara.jp/item/image/25475.jpg,ワンピース,ポップ,CandyAlamode more,R,850,紫
2015promotion,2015シリーズプロモーション,P-DR-008,マーブルチョコッと☆まろやかシューズ,http://pripara.jp/item/image/25476.jpg,シューズ,ポップ,CandyAlamode more,R,520,紫
2015promotion,2015シリーズプロモーション,,マーブルチョコッと☆うきうきヘアアクセ,http://pripara.jp/item/image/27080.jpg,ヘアアクセ,ポップ,CandyAlamode more,L25,450,白
2015promotion,2015シリーズプロモーション,P-DR-010,マーブルチョコッと☆わくわくワンピ,http://pripara.jp/item/image/25479.jpg,ワンピース,ポップ,CandyAlamode more,R,850,オレンジ
2015promotion,2015シリーズプロモーション,P-DR-010,マーブルチョコッと☆わくわくシューズ,http://pripara.jp/item/image/25480.jpg,シューズ,ポップ,CandyAlamode more,R,520,オレンジ
2015promotion,2015シリーズプロモーション,,マーブルチョコッと☆うきうきヘアアクセ,http://pripara.jp/item/image/27080.jpg,ヘアアクセ,ポップ,CandyAlamode more,L25,450,白
2015promotion,2015シリーズプロモーション,P-175,チャレンジカップ☆スターワンピ,http://pripara.jp/item/image/25531.jpg,ワンピース,ラブリー,MarionetteMu,R,850,
2015promotion,2015シリーズプロモーション,P-176,チャレンジカップ☆スターシューズ,http://pripara.jp/item/image/25532.jpg,シューズ,ラブリー,MarionetteMu,R,520,
2015promotion,2015シリーズプロモーション,P-DR-006,みーんなとびだせ！アドベンチャートップス,http://pripara.jp/item/image/25464.jpg,トップス,ポップ,CandyAlamode,R,520,白
2015promotion,2015シリーズプロモーション,P-DR-006,みーんなとびだせ！アドベンチャーパンツ,http://pripara.jp/item/image/25465.jpg,ボトムス,ポップ,CandyAlamode,R,470,白
2015promotion,2015シリーズプロモーション,P-DR-006,みーんなとびだせ！アドベンチャーシューズ,http://pripara.jp/item/image/25466.jpg,シューズ,ポップ,CandyAlamode,R,520,白
2015promotion,2015シリーズプロモーション,,カンペキサマー☆アドベンチャーヘアアクセ,http://pripara.jp/item/image/40170.jpg,アクセサリー,ラブリー,TwinkleRibbon,LV25,450,ピンク
2015promotion,2015シリーズプロモーション,P-160,みーんなとびだせ！アドベンチャートップス,http://pripara.jp/item/image/25464.jpg,トップス,ポップ,CandyAlamode,R,520,白
2015promotion,2015シリーズプロモーション,P-161,みんなでめざせ！アドベンチャートップス,http://pripara.jp/item/image/25461.jpg,トップス,ポップ,CandyAlamode more,R,520,黄
2015promotion,2015シリーズプロモーション,P-162,みんなでめざせ！アドベンチャースカート,http://pripara.jp/item/image/25462.jpg,ボトムス,ポップ,CandyAlamode more,R,470,黄
2015promotion,2015シリーズプロモーション,P-163,みんなでめざせ！アドベンチャーシューズ,http://pripara.jp/item/image/25463.jpg,シューズ,ポップ,CandyAlamode more,R,520,黄
2015promotion,2015シリーズプロモーション,P-173,プレミアム☆スターワンピ,http://pripara.jp/item/image/25529.jpg,ワンピース,ポップ,CandyAlamode more,R,850,オレンジ
2015promotion,2015シリーズプロモーション,P-174,プレミアム☆スターシューズ,http://pripara.jp/item/image/25530.jpg,シューズ,ポップ,CandyAlamode more,R,520,ピンク
2015promotion,2015シリーズプロモーション,3DS-003,アイドル☆グランプリNo.1ワンピ,http://pripara.jp/item/image/25410.jpg,ワンピース,ポップ,CandyAlamode more,PR,1710,ピンク
2015promotion,2015シリーズプロモーション,3DS-004,アイドル☆グランプリNo.1シューズ,http://pripara.jp/item/image/25411.jpg,シューズ,ポップ,CandyAlamode more,PR,950,白
2015promotion,2015シリーズプロモーション,H-3DS-002,アイドル☆グランプリNo.1ヘアアクセ,http://pripara.jp/item/image/27063.jpg,アクセサリー,ポップ,CandyAlamode more,LV35,550,水色
2015promotion,2015シリーズプロモーション,A-DR-001,アイドル☆グランプリNo.1ハニーワンピ,http://pripara.jp/item/image/25449.jpg,ワンピース,ラブリー,MarionetteMu,PR,1830,黄
2015promotion,2015シリーズプロモーション,A-DR-001,アイドル☆グランプリNo.1ハニーシューズ,http://pripara.jp/item/image/25450.jpg,シューズ,ラブリー,MarionetteMu,PR,880,白
2015promotion,2015シリーズプロモーション,A-DR-001,アイドル☆グランプリNo.1ハニーヘアアクセ,http://pripara.jp/item/image/27074.jpg,アクセサリー,ラブリー,MarionetteMu,LV35,550,赤
2015promotion,2015シリーズプロモーション,A-054,ハンドメイドフレンズくまさんトップス,http://pripara.jp/item/image/25451.jpg,トップス,ポップ,CandyAlamode more,SR,730,ピンク
2015promotion,2015シリーズプロモーション,A-055,ハンドメイドフレンズくまさんパンツ,http://pripara.jp/item/image/25452.jpg,ボトムス,ポップ,CandyAlamode more,SR,680,ピンク
2015promotion,2015シリーズプロモーション,A-056,ハンドメイドフレンズくまさんシューズ,http://pripara.jp/item/image/25453.jpg,シューズ,ポップ,CandyAlamode more,SR,730,ピンク
2015promotion,2015シリーズプロモーション,H-A-019,ハンドメイドフレンズくまさんヘアアクセ,http://pripara.jp/item/image/27075.jpg,アクセサリー,ポップ,CandyAlamode more,LV35,550,ピンク
2015promotion,2015シリーズプロモーション,A-057,アイドルべんごしトップス,http://pripara.jp/item/image/25454.jpg,トップス,ラブリー,TwinkleRibbon,R,530,ピンク
2015promotion,2015シリーズプロモーション,A-058,アイドルべんごしスカート,http://pripara.jp/item/image/25455.jpg,ボトムス,ラブリー,TwinkleRibbon,R,480,ピンク
2015promotion,2015シリーズプロモーション,A-059,アイドルべんごしシューズ,http://pripara.jp/item/image/25456.jpg,シューズ,ラブリー,TwinkleRibbon,R,530,ピンク
2015promotion,2015シリーズプロモーション,H-A-020,アイドルべんごしヘアアクセ,http://pripara.jp/item/image/27076.jpg,アクセサリー,ラブリー,TwinkleRibbon,LV30,500,ピンク
2015promotion,2015シリーズプロモーション,A-060,グロリアこうちょうワンピース,http://pripara.jp/item/image/25457.jpg,ワンピース,クール,BabyMonster,R,860,紫
2015promotion,2015シリーズプロモーション,A-061,グロリアこうちょうシューズ,http://pripara.jp/item/image/25458.jpg,シューズ,クール,BabyMonster,R,530,白
2015promotion,2015シリーズプロモーション,A-062,そふぃさましんえいたいちゃんこはっぴ,http://pripara.jp/item/image/25459.jpg,ワンピース,クール,HolicTrick,R,860,紫
2015promotion,2015シリーズプロモーション,A-063,そふぃさましんえいたいちゃんこシューズ,http://pripara.jp/item/image/25460.jpg,シューズ,クール,HolicTrick,R,530,茶
2015promotion,2015シリーズプロモーション,H-A-021,そふぃさましんえいたいちゃんこヘアアクセ,http://pripara.jp/item/image/27077.jpg,アクセサリー,クール,HolicTrick,LV30,500,紫
2015promotion,2015シリーズプロモーション,A-DR-002,プリパラポリスゴーゴートップス,http://pripara.jp/item/image/25505.jpg,トップス,ラブリー,TwinkleRibbon,PR,870,青
2015promotion,2015シリーズプロモーション,A-DR-002,プリパラポリスゴーゴーパンツ,http://pripara.jp/item/image/25506.jpg,ボトムス,ラブリー,TwinkleRibbon,PR,820,青
2015promotion,2015シリーズプロモーション,A-DR-002,プリパラポリスゴーゴーシューズ,http://pripara.jp/item/image/25507.jpg,シューズ,ラブリー,TwinkleRibbon,PR,870,青
2015promotion,2015シリーズプロモーション,A-DR-002,プリパラポリスゴーゴーヘアアクセ,http://pripara.jp/item/image/27086.jpg,アクセサリー,ラブリー,TwinkleRibbon,LV20,400,青
2015promotion,2015シリーズプロモーション,A-DR-003,プリパラナースいやしのトップス,http://pripara.jp/item/image/25514.jpg,トップス,ナチュラル,CocoFlower,Ｒ,500,ピンク
2015promotion,2015シリーズプロモーション,A-DR-003,プリパラナースいやしのボトムス,http://pripara.jp/item/image/25515.jpg,ボトムス,ナチュラル,CocoFlower,Ｒ,460,ピンク
2015promotion,2015シリーズプロモーション,A-DR-003,プリパラナースいやしのシューズ,http://pripara.jp/item/image/25516.jpg,シューズ,ナチュラル,CocoFlower,Ｒ,500,ピンク
2015promotion,2015シリーズプロモーション,A-DR-003,プリパラナースいやしのヘアアクセ,http://pripara.jp/item/image/27089.jpg,アクセサリー,ナチュラル,CocoFlower,LV20,400,水色
2015promotion,2015シリーズプロモーション,P-177,くいしんぼうクリームワンピ,http://pripara.jp/item/image/25551.jpg,ワンピース,ポップ,CandyAlamode more,Ｒ,680,白
2015promotion,2015シリーズプロモーション,P-178,くいしんぼうクリームシューズ,http://pripara.jp/item/image/25552.jpg,シューズ,ポップ,CandyAlamode more,Ｒ,330,水色
2015promotion,2015シリーズプロモーション,C-096,フラワーガーデントップス,http://pripara.jp/item/image/25488.jpg,トップス,ラブリー,MarionetteMu,ＳＲ,730,黄
2015promotion,2015シリーズプロモーション,C-097,フラワーガーデンスカート,http://pripara.jp/item/image/25489.jpg,スカート,ラブリー,MarionetteMu,ＳＲ,680,黄
2015promotion,2015シリーズプロモーション,C-098,フラワーガーデンシューズ,http://pripara.jp/item/image/25490.jpg,シューズ,ラブリー,MarionetteMu,ＳＲ,730,黄
2015promotion,2015シリーズプロモーション,C-099,フラワーガーデンロゼトップス,http://pripara.jp/item/image/25491.jpg,トップス,ラブリー,MarionetteMu,ＳＲ,730,ピンク
2015promotion,2015シリーズプロモーション,C-100,ハワイアンアロアロトップス,http://pripara.jp/item/image/25492.jpg,トップス,ナチュラル,CocoFlower,Ｒ,530,赤
2015promotion,2015シリーズプロモーション,C-101,ハワイアンアロアロスカート,http://pripara.jp/item/image/25493.jpg,ボトムス,ナチュラル,CocoFlower,Ｒ,480,赤
2015promotion,2015シリーズプロモーション,C-102,ハワイアンアロアロシューズ,http://pripara.jp/item/image/25494.jpg,シューズ,ナチュラル,CocoFlower,Ｒ,530,赤
2015promotion,2015シリーズプロモーション,C-103,マーブルドーナツサイダートップス,http://pripara.jp/item/image/25495.jpg,トップス,ポップ,CandyAlamode,Ｒ,530,水色
2015promotion,2015シリーズプロモーション,C-104,マーブルドーナツサイダーパンツ,http://pripara.jp/item/image/25496.jpg,ボトムス,ポップ,CandyAlamode,Ｒ,480,水色
2015promotion,2015シリーズプロモーション,C-105,マーブルドーナツサイダーシューズ,http://pripara.jp/item/image/25497.jpg,シューズ,ポップ,CandyAlamode,Ｒ,530,青
2015promotion,2015シリーズプロモーション,C-106,グリッタースタイルシャツ,http://pripara.jp/item/image/25498.jpg,トップス,クール,BabyMonster,N,330,白
2015promotion,2015シリーズプロモーション,C-107,グリッタークリムゾンスカート,http://pripara.jp/item/image/25499.jpg,ボトムス,クール,BabyMonster,N,280,赤
2015promotion,2015シリーズプロモーション,C-108,グリッターマニッシュシューズ,http://pripara.jp/item/image/25500.jpg,シューズ,クール,BabyMonster,N,330,ピンク
2015promotion,2015シリーズプロモーション,P-164,MPS×PrismStoneリボントレーナー,http://pripara.jp/item/image/25523.jpg,トップス,ラブリー,TwinkleRibbon,R,530,青
2015promotion,2015シリーズプロモーション,P-165,MPS×PrismStoneフリルつきトレーナー,http://pripara.jp/item/image/25524.jpg,トップス,ポップ,CandyAlamode,R,530,黄
2015promotion,2015シリーズプロモーション,P-166,MPS×PrismStoneチュニックトレーナー,http://pripara.jp/item/image/25525.jpg,トップス,クール,HolicTrick,R,530,黒
2015promotion,2015シリーズプロモーション,P-169,MPS×PrismStoneレッドクロスパーカ,http://pripara.jp/item/image/25526.jpg,トップス,クール,HolicTrick classic,R,530,青
2015promotion,2015シリーズプロモーション,P-168,MPS×PrismStoneハートトレーナー,http://pripara.jp/item/image/25527.jpg,トップス,ラブリー,SilkyHeart,R,530,白
2015promotion,2015シリーズプロモーション,P-167,MPS×PrismStoneロングパーカ,http://pripara.jp/item/image/25528.jpg,トップス,クール,BabyMonster,R,530,黒
2015promotion,2015シリーズプロモーション,DVD-014,パラダイスボーカルドールドレス,http://pripara.jp/item/image/25501.jpg,ワンピース,プレミアム,なし,CR,1400,緑
2015promotion,2015シリーズプロモーション,DVD-015,ハンドメイドフレンズくまさんだいだいトップス,http://pripara.jp/item/image/25502.jpg,トップス,ポップ,CandyAlamode more,R,530,オレンジ
2015promotion,2015シリーズプロモーション,DVD-016,ハンドメイドフレンズくまさんだいだいパンツ,http://pripara.jp/item/image/25503.jpg,ボトムス,ポップ,CandyAlamode more,R,480,オレンジ
2015promotion,2015シリーズプロモーション,DVD-017,ハンドメイドフレンズくまさんだいだいシューズ,http://pripara.jp/item/image/25504.jpg,シューズ,ポップ,CandyAlamode more,R,530,オレンジ
2015promotion,2015シリーズプロモーション,H-DVD-005,ハンドメイドフレンズくまさんだいだいヘアアクセ,http://pripara.jp/item/image/27085.jpg,アクセサリー,ポップ,CandyAlamode more,LV25,450,オレンジ
2015promotion,2015シリーズプロモーション,TG-DR-001,リトルドラゴン ラッキートップス,http://pripara.jp/item/image/25412.jpg,トップス,プレミアム,DreamingGirl,R,530,ピンク
2015promotion,2015シリーズプロモーション,TG-DR-001,リトルドラゴン ラッキースカート,http://pripara.jp/item/image/25413.jpg,ボトムス,プレミアム,DreamingGirl,R,480,ピンク
2015promotion,2015シリーズプロモーション,TG-DR-001,リトルドラゴン ラッキーシューズ,http://pripara.jp/item/image/25414.jpg,シューズ,プレミアム,DreamingGirl,R,530,ピンク
2015promotion,2015シリーズプロモーション,P-172,ハートアイデビルブルーレッドワンピ,http://pripara.jp/item/image/25381.jpg,ワンピース,クール,HolicTrick classic,R,850,青
2015promotion,2015シリーズプロモーション,P-140,ハートアイデビルブルーレッドシューズ,http://pripara.jp/item/image/25467.jpg,シューズ,クール,HolicTrick classic,R,520,青
2015promotion,2015シリーズプロモーション,DVD-012,バニーマジシャンゴールデンワンピ,http://pripara.jp/item/image/25433.jpg,トップス,クール,HolicTrick,R,1100,白
2015promotion,2015シリーズプロモーション,DVD-013,バニーマジシャンゴールデンシューズ,http://pripara.jp/item/image/25434.jpg,トップス,クール,HolicTrick,R,750,ゴールド
2015promotion,2015シリーズプロモーション,GT-001,トモチケ☆こうかんトップスinきんき,http://pripara.jp/item/image/25384.jpg,トップス,クール,HolicTrick,R,720,紫
2015promotion,2015シリーズプロモーション,GT-A-001,たこやきクマ,http://pripara.jp/item/image/49102.jpg,アゲアゲアイテム,,なし,,,
2015promotion,2015シリーズプロモーション,GT-002,トモチケ☆こうかんトップスinかんとう,http://pripara.jp/item/image/25385.jpg,トップス,ラブリー,TwinkleRibbon,R,720,ピンク
2015promotion,2015シリーズプロモーション,GT-A-002,パラジュク,http://pripara.jp/item/image/49103.jpg,アゲアゲアイテム,,なし,,,
2015promotion,2015シリーズプロモーション,GT-003,トモチケ☆こうかんトップスinきゅうしゅう・おきなわ,http://pripara.jp/item/image/25386.jpg,トップス,クール,BabyMonster,R,720,赤
2015promotion,2015シリーズプロモーション,GT-A-003,めんたいこクマ,http://pripara.jp/item/image/49105.jpg,アゲアゲアイテム,,なし,,,
2015promotion,2015シリーズプロモーション,GT-004,トモチケ☆こうかんトップスin中四国,http://pripara.jp/item/image/25387.jpg,トップス,ポップ,FortuneParty,R,720,オレンジ
2015promotion,2015シリーズプロモーション,GT-A-004,あわおどりクマ,http://pripara.jp/item/image/49106.jpg,アゲアゲアイテム,,なし,,,
2015promotion,2015シリーズプロモーション,GT-005,トモチケ☆こうかんトップスin中部,http://pripara.jp/item/image/25388.jpg,トップス,ラブリー,TwinkleRibbon,R,720,ピンク
2015promotion,2015シリーズプロモーション,GT-A-005,おちゃつみクマ,http://pripara.jp/item/image/49107.jpg,アゲアゲアイテム,,なし,,,
2015promotion,2015シリーズプロモーション,GT-006,トモチケ☆こうかんトップスin東北,http://pripara.jp/item/image/25389.jpg,トップス,ポップ,CandyAlamode,R,720,緑
2015promotion,2015シリーズプロモーション,GT-A-006,リンゴクマ,http://pripara.jp/item/image/49108.jpg,アゲアゲアイテム,,なし,,,
2015promotion,2015シリーズプロモーション,GT-007,トモチケ☆こうかんトップスin北海道,http://pripara.jp/item/image/25390.jpg,トップス,ポップ,FortuneParty,R,720,水色
2015promotion,2015シリーズプロモーション,GT-A-007,きぼりクマ,http://pripara.jp/item/image/49109.jpg,アゲアゲアイテム,,なし,,,
2015promotion,2015シリーズプロモーション,GCP-004,きらめきはなびゆかたワンピ,http://pripara.jp/item/image/25420.jpg,ワンピース,ポップ,FortuneParty,R,850,緑
2015promotion,2015シリーズプロモーション,P-147,チロリアンフルールグレープトップス,http://pripara.jp/item/image/25418.jpg,トップス,ナチュラル,CocoFlower,R,520,紫
2015promotion,2015シリーズプロモーション,P-148,チロリアンフルールグレープスカート,http://pripara.jp/item/image/25419.jpg,ボトムス,ナチュラル,CocoFlower,R,470,緑
2015promotion,2015シリーズプロモーション,P-DR-004,ハートフルMMCワンピ ちゃおカラー,http://pripara.jp/item/image/25422.jpg,ワンピース,ラブリー,MarionetteMu,,900,水色
2015promotion,2015シリーズプロモーション,H-03-021,ハートフルMMサイリウムシューズ,http://pripara.jp/item/image/9814.jpg,シューズ,ラブリー,MarionetteMu,,500,白
2015promotion,2015シリーズプロモーション,H-03-021,ハートフルMM サイリウムヘアアクセ,http://pripara.jp/item/image/9911.jpg,ヘアアクセ,ラブリー,MarionetteMu,25,450,ゴールド
2015promotion,2015シリーズプロモーション,P-DR-005,マリオネットミューCワンピ ちゃおカラー,http://pripara.jp/item/image/25421.jpg,ワンピース,ラブリー,MarionetteMu,,900,ゴールド
2015promotion,2015シリーズプロモーション,,マリオネットミューCシューズ ちゃおカラー,http://pripara.jp/item/image/25436.jpg,シューズ,ラブリー,MarionetteMu,,500,白
2015promotion,2015シリーズプロモーション,H-02-038,マリオネットミュー サイリウムヘアアクセ,http://pripara.jp/item/image/9910.jpg,ヘアアクセ,ラブリー,MarionetteMu,,,シルバー
